datetime,content,title,stock_code,stock_name,industry,matched_keyword,fetch_date,analysis_time,news_index,sentiment,direct_impact_score,direct_impact_desc,indirect_impact_score,indirect_impact_desc,certainty,time_to_effect,overall_score,risk_factors,action_suggestion
2022-03-17 13:17:23,中资券商股拉升，东方证券涨超7%，中信证券涨近7%，中金涨超6%，招商证券涨超5%。,,600030,中信证券,证券业,中信证券,2022-03-17,2025-10-13 07:27:47,5,积极,3,中信证券股价上涨近7%，直接提升公司市值和融资能力,2,券商板块整体上涨反映市场情绪回暖，有利于行业整体发展,0.8,立即,4.0,市场波动可能影响券商股表现持续性,关注市场情绪变化，把握业务扩张机会
2022-03-17 13:16:59,券商板块直线拉升，华创阳安直线拉升封板，国联证券、东方财富、中银证券、国金证券等快速冲高。消息面上，自2022年4月起将股票类业务最低结算备付金缴纳比例自18%调降至16%。,,300059,东方财富,互联网金融,东方财富,2022-03-17,2025-10-13 07:27:47,6,积极,4,股票类业务最低结算备付金缴纳比例下调，直接提升东方财富资金使用效率,2,政策利好整个券商行业，提升行业整体盈利能力,0.9,1个月内,5.4,政策执行效果可能存在不确定性,积极布局经纪业务，提升资金使用效率
2022-03-17 11:40:45,【2022胡润全球富豪榜：农夫山泉钟睒睒财富减少千亿仍居中国首富】胡润研究院今日发布《2022胡润全球富豪榜》。农夫山泉68岁的钟睒睒财富虽然下降了近1000亿元，但仍以4550亿元蝉联中国首富。字节跳动39岁的张一鸣从去年的中国第五上升至第二，但他的财富保持不变，为3400亿元。宁德时代54岁的曾毓群从去年的中国第11上升至第三，财富增长了1000多亿元，达到3350亿元。51岁的马化腾财富3300亿元位列中国第四，全球第28位，比去年下降14位。,,300750,宁德时代,新能源电池,宁德时代,2022-03-17,2025-10-13 07:27:47,7,积极,2,宁德时代创始人财富增长1000多亿元，反映公司价值提升,1,新能源行业整体发展良好，宁德时代作为龙头受益,0.7,1个月内,2.1,财富榜变化与股价表现不完全同步,关注公司基本面和行业发展趋势
2022-03-17 11:37:05,【中国石油：累计埋存二氧化碳超450万吨 进一步推动CCUS产业规模化发展】3月17日，从中国石油获悉，其下属10家油气田已开展11项二氧化碳捕集、利用与封存（CCUS）重大开发试验，二氧化碳年注入能力达到56.7万吨，累计埋存二氧化碳超过450万吨。中国石油表示，下一步，将启动以松辽盆地300万吨CCUS重大示范工程为代表的“四大工程示范”和“六个先导试验”，进一步推动中国石油CCUS产业规模化发展。,,601857,中国石油,石油天然气,中国石油,2022-03-17,2025-10-13 07:27:47,8,积极,3,中国石油CCUS产业规模化发展，有望创造新的业务增长点,2,推动整个能源行业绿色转型，提升行业可持续发展能力,0.8,3个月内,4.0,CCUS技术商业化进程可能存在不确定性,关注技术突破和项目进展，把握绿色转型机会
2022-03-17 11:37:05,【中国石油：累计埋存二氧化碳超450万吨 进一步推动CCUS产业规模化发展】3月17日，从中国石油获悉，其下属10家油气田已开展11项二氧化碳捕集、利用与封存（CCUS）重大开发试验，二氧化碳年注入能力达到56.7万吨，累计埋存二氧化碳超过450万吨。中国石油表示，下一步，将启动以松辽盆地300万吨CCUS重大示范工程为代表的“四大工程示范”和“六个先导试验”，进一步推动中国石油CCUS产业规模化发展。,,601857,中国石油,石油天然气,中国石油,2022-03-17,2025-10-13 07:27:47,9,积极,3,中国石油CCUS产业规模化发展，有望创造新的业务增长点,2,推动整个能源行业绿色转型，提升行业可持续发展能力,0.8,3个月内,4.0,CCUS技术商业化进程可能存在不确定性,关注技术突破和项目进展，把握绿色转型机会
2022-03-17 11:32:20,【午评：两市高开高走创指涨超4% 大消费板块表现强势】两市高开高走，沪指涨超2%，创指涨超4%，权重宁德时代、迈瑞医疗、智飞生物、亿纬锂能等纷纷走强，北向资金流入超35亿元，半导体、光刻胶概念股掀涨停潮，食品饮料、白酒等大消费板块走强。总体而言，市场情绪较前期有所回暖，反转效应显著，板块个股呈普涨态势，赚钱效应较好。截至午间收盘，沪指涨2.59%，报3252.96点；深成指涨3.73%，报12448.47点；创指涨4.38%，报2750.48点。从盘面上看，房地产、半导体、中药板块涨幅居前。,,300750,宁德时代,新能源电池,宁德时代,2022-03-17,2025-10-13 07:27:47,10,积极,3,宁德时代作为权重股走强，直接提升公司市值和投资者信心,2,新能源板块整体表现强势，行业景气度提升,0.8,立即,4.0,市场情绪波动可能影响股价表现持续性,关注行业政策和技术创新，把握长期增长机会
2022-03-17 09:04:54,  【阿里巴巴集团副总裁库伟出任钉钉COO 负责大客户战略】钉钉于近日完成一轮人事调整，前联通运营商高管、阿里云IoT总经理库伟已出任钉钉COO，将主导负责钉钉大客户战略，以及推动钉钉商业化进程。,,09988,阿里巴巴,电子商务,阿里巴巴,2022-03-17,2025-10-13 07:36:00,1,中性偏正面,3,阿里巴巴副总裁出任钉钉COO，将推动钉钉大客户战略和商业化进程，可能对钉钉业务产生积极影响,2,可能提升钉钉在企业服务市场的竞争地位，带动上下游企业服务生态发展,0.8,1个月内,4,人事调整效果存在不确定性，商业化进程可能面临挑战,关注钉钉业务进展及商业化成效
2022-03-18 17:56:20,东方财富：拟对子公司东方财富证券进行增资，增资总额160.05亿元；增资完成后，东方财富证券注册资本由88亿元增至121亿元。,,300059,东方财富,互联网金融,东方财富,2022-03-18,2025-10-13 07:36:00,2,正面,4,拟对子公司东方财富证券增资160.05亿元，增强资本实力，有利于扩大业务规模,2,增强证券行业资本实力，促进行业健康发展，提升东方财富证券竞争地位,0.9,1个月内,5,增资后资本回报率需关注,关注增资后东方财富证券业务扩张情况
2022-03-18 17:56:20,东方财富：拟对子公司东方财富证券进行增资，增资总额160.05亿元；增资完成后，东方财富证券注册资本由88亿元增至121亿元。,,300059,东方财富,互联网金融,东方财富,2022-03-18,2025-10-13 07:36:00,3,正面,4,拟对子公司东方财富证券增资160.05亿元，增强资本实力，有利于扩大业务规模,2,增强证券行业资本实力，促进行业健康发展，提升东方财富证券竞争地位,0.9,1个月内,5,增资后资本回报率需关注,关注增资后东方财富证券业务扩张情况
2022-03-18 17:36:28,【鸿路钢构：子公司签订6.43亿元合同 钢结构制作暂估量为92106吨】鸿路钢构公告，公司全资子公司涡阳鸿路近日收到中国建筑第四工程局有限公司关于韩国电力电池项目钢构件材料购销合同，钢结构制作暂估量为92106吨，暂估价为6.43亿元，约占公司2020年度经审计的主营业务收入的5.04%。,,601668,中国建筑,建筑工程,中国建筑,2022-03-18,2025-10-13 07:36:00,4,中性偏正面,0,新闻提及鸿路钢构而非中国建筑，无直接影响,1,大型合同签订显示建筑工程行业需求稳定，对上游钢铁、建材行业有积极影响,0.9,3个月内,1,合同执行存在不确定性,关注建筑工程行业整体需求变化
2022-03-18 17:31:19,【北向资金今日大幅净买入84亿元 招商银行获净买入12亿元】北向资金今日大幅净买入84.57亿元。招商银行、中信证券、隆基股份分别获净买入12.02亿元、5.83亿元、5.27亿元。宁德时代净卖出额居首，金额为7.78亿元。,,300750,宁德时代,新能源电池,宁德时代,2022-03-18,2025-10-13 07:36:00,5,负面,-3,北向资金净卖出7.78亿元，对短期股价形成压力,-2,资金流出可能影响新能源板块整体情绪，影响上下游企业估值,1.0,立即,-5,资金流出趋势可能持续,关注资金流向变化及公司基本面情况
2022-03-18 17:31:19,【北向资金今日大幅净买入84亿元 招商银行获净买入12亿元】北向资金今日大幅净买入84.57亿元。招商银行、中信证券、隆基股份分别获净买入12.02亿元、5.83亿元、5.27亿元。宁德时代净卖出额居首，金额为7.78亿元。,,600036,招商银行,商业银行,招商银行,2022-03-18,2025-10-13 07:36:00,6,正面,3,北向资金净买入12亿元，对短期股价形成支撑,2,资金流入银行板块提升行业情绪，增强招商银行相对优势,1.0,立即,5,资金流入可能为短期行为,关注银行板块整体走势及公司基本面
2022-03-18 17:31:19,【北向资金今日大幅净买入84亿元 招商银行获净买入12亿元】北向资金今日大幅净买入84.57亿元。招商银行、中信证券、隆基股份分别获净买入12.02亿元、5.83亿元、5.27亿元。宁德时代净卖出额居首，金额为7.78亿元。,,600030,中信证券,证券业,中信证券,2022-03-18,2025-10-13 07:36:00,7,正面,2,北向资金净买入5.83亿元，对短期股价形成支撑,1,资金流入券商板块提升行业情绪，增强中信证券相对优势,1.0,立即,3,资金流入金额相对较小，可能为短期行为,关注券商板块整体走势及公司基本面
2022-03-18 17:31:19,【北向资金今日大幅净买入84亿元 招商银行获净买入12亿元】北向资金今日大幅净买入84.57亿元。招商银行、中信证券、隆基股份分别获净买入12.02亿元、5.83亿元、5.27亿元。宁德时代净卖出额居首，金额为7.78亿元。,,300750,宁德时代,新能源电池,宁德时代,2022-03-18,2025-10-13 07:36:00,8,负面,-3,北向资金净卖出7.78亿元，对短期股价形成压力,-2,资金流出可能影响新能源板块整体情绪，影响上下游企业估值,1.0,立即,-5,资金流出趋势可能持续,关注资金流向变化及公司基本面情况
2022-03-18 17:31:19,【北向资金今日大幅净买入84亿元 招商银行获净买入12亿元】北向资金今日大幅净买入84.57亿元。招商银行、中信证券、隆基股份分别获净买入12.02亿元、5.83亿元、5.27亿元。宁德时代净卖出额居首，金额为7.78亿元。,,600036,招商银行,商业银行,招商银行,2022-03-18,2025-10-13 07:36:00,9,正面,3,北向资金净买入12亿元，对短期股价形成支撑,2,资金流入银行板块提升行业情绪，增强招商银行相对优势,1.0,立即,5,资金流入可能为短期行为,关注银行板块整体走势及公司基本面
2022-03-18 17:31:19,【北向资金今日大幅净买入84亿元 招商银行获净买入12亿元】北向资金今日大幅净买入84.57亿元。招商银行、中信证券、隆基股份分别获净买入12.02亿元、5.83亿元、5.27亿元。宁德时代净卖出额居首，金额为7.78亿元。,,600030,中信证券,证券业,中信证券,2022-03-18,2025-10-13 07:36:00,10,正面,2,北向资金净买入5.83亿元，对短期股价形成支撑,1,资金流入券商板块提升行业情绪，增强中信证券相对优势,1.0,立即,3,资金流入金额相对较小，可能为短期行为,关注券商板块整体走势及公司基本面
2022-03-18 16:45:01,  恒瑞医药公告，子公司药品HRS-7535片获得药物临床试验批准通知书。HRS-7535片为公司自主研发的创新药物，临床拟口服用于治疗2型糖尿病。恒瑞医药+0.21%,,600276,恒瑞医药,化学制药,恒瑞医药,2022-03-18,2025-10-13 07:36:17,1,中性,3,子公司获得创新药临床试验批准，对公司研发管线有积极影响，但短期内不会产生收入,1,对糖尿病治疗药物行业有轻微积极影响，但影响有限,0.9,3个月内,4,临床试验失败风险,关注临床试验进展
2022-03-18 16:44:24,东方财富：2021年全年净利润为85.53亿元；同比增长79%。拟10转2派0.8元。,,300059,东方财富,互联网金融,东方财富,2022-03-18,2025-10-13 07:36:17,2,积极,4,净利润大幅增长79%，直接反映公司盈利能力提升,2,对互联网金融行业有积极示范效应,1.0,立即,6,高增长可持续性,持有或增持
2022-03-18 16:44:24,东方财富：2021年全年净利润为85.53亿元；同比增长79%。拟10转2派0.8元。,,300059,东方财富,互联网金融,东方财富,2022-03-18,2025-10-13 07:36:17,3,积极,4,净利润大幅增长79%，直接反映公司盈利能力提升,2,对互联网金融行业有积极示范效应,1.0,立即,6,高增长可持续性,持有或增持
2022-03-18 16:09:25,  【港股恒指收跌0.41% 互联网科技股普跌】香港恒生指数收跌0.41%，恒生科技指数收跌1.92%。互联网科技股普跌，哔哩哔哩跌超9%，阿里巴巴跌超3%，京东跌超4%。,,09988,阿里巴巴,电子商务,阿里巴巴,2022-03-18,2025-10-13 07:36:17,4,负面,-2,阿里巴巴股价下跌3%，直接导致市值缩水,-3,互联网科技股整体下跌，行业面临压力,0.8,立即,-5,行业监管风险,谨慎观望
2022-03-18 15:04:03,  富时罗素指数季度调整盘后生效，宁德时代、宁波银行、邮储银行、工商银行、招商证券、贵州茅台等多只权重股尾盘集合竞价出现跳水走势。,,600519,贵州茅台,白酒行业,贵州茅台,2022-03-18,2025-10-13 07:36:17,5,负面,-3,富时罗素指数调整导致股价跳水，直接影响市值,0,对白酒行业整体影响有限,0.9,立即,-3,指数调整带来的短期波动,短期回避，长期持有
2022-03-18 15:04:03,  富时罗素指数季度调整盘后生效，宁德时代、宁波银行、邮储银行、工商银行、招商证券、贵州茅台等多只权重股尾盘集合竞价出现跳水走势。,,300750,宁德时代,新能源电池,宁德时代,2022-03-18,2025-10-13 07:36:17,6,负面,-3,富时罗素指数调整导致股价跳水，直接影响市值,1,新能源电池行业整体仍处于上升通道,0.9,立即,-2,指数调整带来的短期波动,短期回避，长期持有
2022-03-18 15:04:03,  富时罗素指数季度调整盘后生效，宁德时代、宁波银行、邮储银行、工商银行、招商证券、贵州茅台等多只权重股尾盘集合竞价出现跳水走势。,,601398,工商银行,银行业,工商银行,2022-03-18,2025-10-13 07:36:17,7,负面,-3,富时罗素指数调整导致股价跳水，直接影响市值,0,对银行业整体影响有限,0.9,立即,-3,指数调整带来的短期波动,短期回避，长期持有
2022-03-18 15:04:03,  富时罗素指数季度调整盘后生效，宁德时代、宁波银行、邮储银行、工商银行、招商证券、贵州茅台等多只权重股尾盘集合竞价出现跳水走势。,,600519,贵州茅台,白酒行业,贵州茅台,2022-03-18,2025-10-13 07:36:17,8,负面,-3,富时罗素指数调整导致股价跳水，直接影响市值,0,对白酒行业整体影响有限,0.9,立即,-3,指数调整带来的短期波动,短期回避，长期持有
2022-03-18 15:04:03,  富时罗素指数季度调整盘后生效，宁德时代、宁波银行、邮储银行、工商银行、招商证券、贵州茅台等多只权重股尾盘集合竞价出现跳水走势。,,300750,宁德时代,新能源电池,宁德时代,2022-03-18,2025-10-13 07:36:17,9,负面,-3,富时罗素指数调整导致股价跳水，直接影响市值,1,新能源电池行业整体仍处于上升通道,0.9,立即,-2,指数调整带来的短期波动,短期回避，长期持有
2022-03-18 15:04:03,  富时罗素指数季度调整盘后生效，宁德时代、宁波银行、邮储银行、工商银行、招商证券、贵州茅台等多只权重股尾盘集合竞价出现跳水走势。,,601398,工商银行,银行业,工商银行,2022-03-18,2025-10-13 07:36:17,10,负面,-3,富时罗素指数调整导致股价跳水，直接影响市值,0,对银行业整体影响有限,0.9,立即,-3,指数调整带来的短期波动,短期回避，长期持有
2022-03-18 15:04:03,  富时罗素指数季度调整盘后生效，宁德时代、宁波银行、邮储银行、工商银行、招商证券、贵州茅台等多只权重股尾盘集合竞价出现跳水走势。,,600519,贵州茅台,白酒行业,贵州茅台,2022-03-18,2025-10-13 07:36:33,1,中性,-2,富时罗素指数调整导致贵州茅台股价在尾盘集合竞价出现跳水，直接影响公司短期股价表现,0,指数调整对白酒行业整体影响有限，主要影响成分股短期流动性,0.8,立即,-2,短期股价波动风险,关注指数调整后的资金流向，长期投资者可逢低布局
2022-03-18 15:04:03,  富时罗素指数季度调整盘后生效，宁德时代、宁波银行、邮储银行、工商银行、招商证券、贵州茅台等多只权重股尾盘集合竞价出现跳水走势。,,300750,宁德时代,新能源电池,宁德时代,2022-03-18,2025-10-13 07:36:33,2,中性,-2,富时罗素指数调整导致宁德时代股价在尾盘集合竞价出现跳水，直接影响公司短期股价表现,0,指数调整对新能源电池行业整体影响有限，主要影响成分股短期流动性,0.8,立即,-2,短期股价波动风险,关注指数调整后的资金流向，长期投资者可关注基本面变化
2022-03-18 15:04:03,  富时罗素指数季度调整盘后生效，宁德时代、宁波银行、邮储银行、工商银行、招商证券、贵州茅台等多只权重股尾盘集合竞价出现跳水走势。,,601398,工商银行,银行业,工商银行,2022-03-18,2025-10-13 07:36:33,3,中性,-2,富时罗素指数调整导致工商银行股价在尾盘集合竞价出现跳水，直接影响公司短期股价表现,0,指数调整对银行业整体影响有限，主要影响成分股短期流动性,0.8,立即,-2,短期股价波动风险,关注指数调整后的资金流向，银行股估值相对稳定
2022-03-18 14:30:05,港股阿里巴巴股价重回100港元，现跌幅收窄至2%以内，此前跌近7%。,,09988,阿里巴巴,电子商务,阿里巴巴,2022-03-18,2025-10-13 07:36:33,4,中性,0,阿里巴巴股价从跌近7%收窄至2%以内，显示市场情绪有所回暖,1,电商板块整体情绪改善，可能带动行业估值修复,0.6,1周内,1,市场波动风险,关注电商行业政策变化及季度业绩表现
2022-03-18 14:27:18,  港股腾讯控股转涨，报390.2港元，此前跌近5%。,,00700,腾讯控股,互联网科技,腾讯控股,2022-03-18,2025-10-13 07:36:33,5,中性,1,腾讯控股股价从跌近5%转为上涨，显示市场情绪有所回暖,1,互联网科技板块情绪改善，可能带动行业估值修复,0.6,1周内,2,监管政策风险,关注互联网行业监管政策变化及业务发展
2022-03-18 14:23:12,  【中国平安邓斌：目前公司在不动产领域的风险敞口是可控的】3月18日中午，中国平安举行2021年度线上业绩发布会。中国平安董事长马明哲携一众高管出席，直面并回应媒体关注的热点问题。对于记者提出的“公司在资产端还有哪些风险敞口”“不动产投资策略是否会变”“如何平衡β（贝塔）和α（阿尔法）策略”等问题，中国平安首席投资执行官（拟任）邓斌均予以回答。“目前公司在不动产领域的风险敞口是可控的。”他表示，中国平安整个保险资金投资组合中，不动产资产分为物权、股权和债权，其中绝大部分为自持性和收租性物权，占比远低于监管规定的上限，且自持物业和收租物业收益良好，风险很低。少量为股权、债权投资，风险可控。（上证报）,,601318,中国平安,保险业,中国平安,2022-03-18,2025-10-13 07:36:33,6,正面,3,中国平安明确表示不动产风险敞口可控，消除市场担忧,2,保险行业不动产投资风险担忧缓解，可能改善整个板块估值,0.9,1个月内,5,投资组合风险,积极关注保险板块估值修复机会
2022-03-18 14:23:12,  【中国平安邓斌：目前公司在不动产领域的风险敞口是可控的】3月18日中午，中国平安举行2021年度线上业绩发布会。中国平安董事长马明哲携一众高管出席，直面并回应媒体关注的热点问题。对于记者提出的“公司在资产端还有哪些风险敞口”“不动产投资策略是否会变”“如何平衡β（贝塔）和α（阿尔法）策略”等问题，中国平安首席投资执行官（拟任）邓斌均予以回答。“目前公司在不动产领域的风险敞口是可控的。”他表示，中国平安整个保险资金投资组合中，不动产资产分为物权、股权和债权，其中绝大部分为自持性和收租性物权，占比远低于监管规定的上限，且自持物业和收租物业收益良好，风险很低。少量为股权、债权投资，风险可控。（上证报）,,601318,中国平安,保险业,中国平安,2022-03-18,2025-10-13 07:36:33,7,正面,3,中国平安明确表示不动产风险敞口可控，消除市场担忧,2,保险行业不动产投资风险担忧缓解，可能改善整个板块估值,0.9,1个月内,5,投资组合风险,积极关注保险板块估值修复机会
2022-03-18 14:00:53, 【茅台葡萄酒：从未出台过任何捆绑搭售政策】针对近期流传的茅台葡萄酒因销售不畅被部分商家与“飞天茅台”捆绑销售一事，3月18日，贵州茅台酒厂（集团）昌黎葡萄酒业有限公司在其官网及官方微博等渠道发布声明，称公司从未出台过任何捆绑搭售政策，也从未进行任何捆绑搭售行为。茅台葡萄酒在声明中表示，关于“代理茅台葡萄酒享受飞天配额”、“飞天直供”等广告，均非公司发布。其他组织和个人在未经授权的情况下，无权代表茅台葡萄酒发布信息、作出承诺，同时茅台葡萄酒将保留追究其法律责任的权利。（新京报）,,600519,贵州茅台,白酒行业,贵州茅台,2022-03-18,2025-10-13 07:36:33,8,中性,0,茅台葡萄酒澄清未出台捆绑搭售政策，对核心业务影响有限,1,有助于维护品牌形象，但非核心业务影响有限,0.7,1周内,1,品牌声誉风险,关注茅台集团多元化战略进展
2022-03-18 13:58:43,中国平安午后涨3%，早盘曾跌超3%，管理层指公司股价被低估，未来会积极做好基本面及市值管理。,,601318,中国平安,保险业,中国平安,2022-03-18,2025-10-13 07:36:33,9,正面,3,管理层表示股价被低估，将积极做好市值管理，提振市场信心,2,保险板块整体情绪改善，可能带动行业估值修复,0.8,1个月内,5,市值管理效果,关注保险板块估值修复机会
2022-03-18 13:45:18,保险板块午后震荡走高，中国平安涨超4%，中国人寿、中国太保、新华保险、中国人保等集体拉升。,,601318,中国平安,保险业,中国平安,2022-03-18,2025-10-13 07:36:33,10,正面,3,保险板块整体走高，中国平安涨超4，显示市场情绪改善,2,保险行业整体估值有望修复，板块性机会显现,0.7,1个月内,5,板块持续性,关注保险板块整体估值修复机会
2022-03-18 13:27:53,  【中国平安首席投资执行官邓斌：不动产敞口风险可控 做符合国家导向的不动产投资】今日午间，中国平安首席投资执行官邓斌表示，中国平安不动产配置是多方向的，其中，长期收租的不动产投资占比近一半。“我们认为不动产敞口风险可控。”邓斌称，未来，将继续坚持投资理念，做符合国家导向的不动产投资。,,601318,中国平安,保险业,中国平安,2022-03-18,2025-10-13 07:40:46,1,中性偏正面,1,公司高管表示不动产投资风险可控，有助于稳定投资者信心,1,对保险行业投资风险管理有示范作用,0.9,1周内,2,不动产投资仍面临市场波动风险,关注公司不动产投资组合表现及风险管理能力
2022-03-18 13:26:45,养殖股午后走高，巨星农牧封涨停，天马科技、鹏都农牧、新五丰、傲农生物、天康生物、温氏股份等跟涨。,,300498,温氏股份,畜牧养殖,温氏股份,2022-03-18,2025-10-13 07:40:46,2,中性偏正面,0,仅描述股价上涨，未提供基本面变化信息,1,养殖板块整体上涨可能反映行业利好,1.0,立即,1,股价波动可能受市场情绪影响,关注行业基本面变化及公司业绩表现
2022-03-18 13:26:45,养殖股午后走高，巨星农牧封涨停，天马科技、鹏都农牧、新五丰、傲农生物、天康生物、温氏股份等跟涨。,,300498,温氏股份,畜牧养殖,温氏股份,2022-03-18,2025-10-13 07:40:46,3,中性偏正面,0,仅描述股价上涨，未提供基本面变化信息,1,养殖板块整体上涨可能反映行业利好,1.0,立即,1,股价波动可能受市场情绪影响,关注行业基本面变化及公司业绩表现
2022-03-18 13:11:43,腾讯控股(00700.HK)下挫，现跌4.2%。,,00700,腾讯控股,互联网科技,00700,2022-03-18,2025-10-13 07:40:46,4,中性,0,仅描述股价下跌，未提供基本面变化信息,0,未提供下跌原因，无法判断行业影响,1.0,立即,0,股价波动可能受市场情绪影响,关注公司基本面及行业动态
2022-03-18 13:04:20,中国平安(02318.HK)午后拉升，现涨超2%。,,601318,中国平安,保险业,中国平安,2022-03-18,2025-10-13 07:40:46,5,中性,0,仅描述股价上涨，未提供基本面变化信息,0,未提供上涨原因，无法判断行业影响,1.0,立即,0,股价波动可能受市场情绪影响,关注公司基本面及行业动态
2022-03-18 13:03:06,港股锂电池板块走低，比亚迪电子、洪桥集团跌超5%，超威动力跌超4%，比亚迪股份跌超2%。,,002594,比亚迪,新能源汽车,比亚迪,2022-03-18,2025-10-13 07:40:46,6,中性偏负面,0,仅描述股价下跌，未提供基本面变化信息,-1,锂电池板块整体走低可能反映行业利空,1.0,立即,-1,股价波动可能受市场情绪影响,关注行业政策变化及原材料价格走势
2022-03-18 13:03:06,港股锂电池板块走低，比亚迪电子、洪桥集团跌超5%，超威动力跌超4%，比亚迪股份跌超2%。,,002594,比亚迪,新能源汽车,比亚迪,2022-03-18,2025-10-13 07:40:46,7,中性偏负面,0,仅描述股价下跌，未提供基本面变化信息,-1,锂电池板块整体走低可能反映行业利空,1.0,立即,-1,股价波动可能受市场情绪影响,关注行业政策变化及原材料价格走势
2022-03-18 12:54:47,【中国平安姚波：股价确实被低估 未来会积极做好基本面及市值管理】今日午间，中国平安联席首席执行官及首席财务官姚波在年报业绩发布会上表示，过去一年外部环境波动及寿险周期性等因素影响，中国平安股价确实存在低估情况，“希望市场给予耐心和时间。”姚波表示，中国经济基本面稳健，稳增长措施为经济发展打下了坚定基础，对中国经济长期向好充满信心。中国平安管理层对公司发展也充满信心，未来将进一步做好基本面，也将积极做好市值管理。,,601318,中国平安,保险业,中国平安,2022-03-18,2025-10-13 07:40:46,8,中性偏正面,1,公司高管表示股价被低估，承诺做好市值管理,1,对投资者信心有提振作用，可能带动保险板块,0.9,1周内,2,市值管理效果取决于公司基本面改善,关注公司基本面改善措施及市值管理进展
2022-03-18 12:54:47,【中国平安姚波：股价确实被低估 未来会积极做好基本面及市值管理】今日午间，中国平安联席首席执行官及首席财务官姚波在年报业绩发布会上表示，过去一年外部环境波动及寿险周期性等因素影响，中国平安股价确实存在低估情况，“希望市场给予耐心和时间。”姚波表示，中国经济基本面稳健，稳增长措施为经济发展打下了坚定基础，对中国经济长期向好充满信心。中国平安管理层对公司发展也充满信心，未来将进一步做好基本面，也将积极做好市值管理。,,601318,中国平安,保险业,中国平安,2022-03-18,2025-10-13 07:40:46,9,中性偏正面,1,公司高管表示股价被低估，承诺做好市值管理,1,对投资者信心有提振作用，可能带动保险板块,0.9,1周内,2,市值管理效果取决于公司基本面改善,关注公司基本面改善措施及市值管理进展
2022-03-18 12:22:30,中国平安联席CEO姚波：中国平安股价是被低估的，平安管理层对公司长期股价充满信心。,,601318,中国平安,保险业,中国平安,2022-03-18,2025-10-13 07:40:46,10,中性偏正面,1,公司高管表示股价被低估，对公司长期股价有信心,1,对投资者信心有提振作用，可能带动保险板块,0.9,1周内,2,股价表现最终取决于公司基本面,关注公司长期发展战略及业绩表现
2022-03-18 12:22:30,中国平安联席CEO姚波：中国平安股价是被低估的，平安管理层对公司长期股价充满信心。,,601318,中国平安,保险业,中国平安,2022-03-18,2025-10-13 07:41:01,1,中性,1,管理层表态股价被低估，可能提振投资者信心，但无实质业务影响,0,对保险行业整体无直接影响,0.8,立即,1,市场情绪波动可能导致股价短期波动,关注公司基本面，长期持有策略不变
2022-03-18 12:11:10,【港股午评：恒指跌2.38%恒生科指大跌5.59% 首只SPAC上市大跌11%】今日早盘，恒指低开低走， 截止午盘，恒指跌2.38%，报20988.53点，国企指数跌3.26%，红筹指数跌0.45%。恒生科技指数大跌5.59%，哔哩哔哩跌超16%，明源云、万国数据等跌超10%，京东集团跌超9%，美团跌超8%，网易跌超7%，小米跌近6%，腾讯跌超4%。内房股集体回调，龙光集团、宝龙地产、世茂集团跌超10%，中国奥园等跌超7%，融创中国、碧桂园跌近6%。医药股大跌，药明生物、京东健康、阿里健康等跌超8%，药明康德、康方生物、平安好医生、康龙化成等跌超7%。香港首家spac在香港挂牌上市，Aquila Acquisition每手买卖单位10.5万股，一手105万港元，公司今日挂牌上市大跌11.2%破发。,,603259,药明康德,医药研发服务,药明康德,2022-03-18,2025-10-13 07:41:01,2,负面,-3,药明康德在港股市场大跌7%，反映投资者对医药板块担忧,-2,医药研发服务板块整体受挫，行业估值承压,0.9,立即,-5,行业政策风险、市场情绪恶化,短期回避，等待市场情绪回暖
2022-03-18 12:11:10,【港股午评：恒指跌2.38%恒生科指大跌5.59% 首只SPAC上市大跌11%】今日早盘，恒指低开低走， 截止午盘，恒指跌2.38%，报20988.53点，国企指数跌3.26%，红筹指数跌0.45%。恒生科技指数大跌5.59%，哔哩哔哩跌超16%，明源云、万国数据等跌超10%，京东集团跌超9%，美团跌超8%，网易跌超7%，小米跌近6%，腾讯跌超4%。内房股集体回调，龙光集团、宝龙地产、世茂集团跌超10%，中国奥园等跌超7%，融创中国、碧桂园跌近6%。医药股大跌，药明生物、京东健康、阿里健康等跌超8%，药明康德、康方生物、平安好医生、康龙化成等跌超7%。香港首家spac在香港挂牌上市，Aquila Acquisition每手买卖单位10.5万股，一手105万港元，公司今日挂牌上市大跌11.2%破发。,,603259,药明康德,医药研发服务,药明康德,2022-03-18,2025-10-13 07:41:01,3,负面,-3,药明康德在港股市场大跌7%，反映投资者对医药板块担忧,-2,医药研发服务板块整体受挫，行业估值承压,0.9,立即,-5,行业政策风险、市场情绪恶化,短期回避，等待市场情绪回暖
2022-03-18 11:31:21,  【中国电信：公司将探索天翼云分拆上市的可能性】从中国电信2021年度业绩说明会上获悉，执行董事、董事长兼首席执行官柯瑞文表示，公司已与中国电科、中国电子、中国诚通、中国国新等四家大型国有企业，签署了天翼云的增资扩股框架协议，后续工作正在加快推进中。“公司将在符合监管规则的条件下，积极探索天翼云分拆上市的可能性。”柯瑞文说。,,601728,中国电信,电信运营,中国电信,2022-03-18,2025-10-13 07:41:01,4,中性,2,天翼云分拆上市可能提升公司估值，创造股东价值,1,云计算行业分拆上市趋势，可能带动相关板块估值提升,0.6,3个月内,3,分拆上市进度不及预期,关注分拆上市进展，适当配置
